Assuming rdf:type as type relation
Loading files... 
  Starting DBPedia50.nt
  Finished DBPedia50.nt, still running: 0
Loaded 43490 facts in 0.30 s using -26 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 12 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  <http://bias.org/vocab/country>  ?b  ?g  <http://bias.org/vocab/isPartOf>  ?a   => ?a  <http://bias.org/vocab/country>  ?b	0,0390625	0,64516129	1	40	62	40	?a
?a  <http://bias.org/vocab/producer>  ?h  ?b  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,070484581	0,003054601	0,123076923	16	5238	130	?a
?a  <http://bias.org/vocab/country>  ?h  ?h  <http://bias.org/vocab/officialLanguage>  ?b   => ?a  <http://bias.org/vocab/language>  ?b	0,050131926	0,6	0,982758621	57	95	58	?a
?g  <http://bias.org/vocab/language>  ?b  ?g  <http://bias.org/vocab/related>  ?a   => ?a  <http://bias.org/vocab/language>  ?b	0,014951627	0,515151515	0,85	17	33	20	?a
?h  <http://bias.org/vocab/birthPlace>  ?b  ?a  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/country>  ?b	0,022460938	0,120418848	0,958333333	23	191	24	?a
?a  <http://bias.org/vocab/neighboringMunicipality>  ?h  ?h  <http://bias.org/vocab/type>  ?b   => ?a  <http://bias.org/vocab/type>  ?b	0,19924812	0,861788618	1	106	123	106	?a
?h  <http://bias.org/vocab/language>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/language>  ?b	0,011433597	0,65	0,928571429	13	20	14	?a
?g  <http://bias.org/vocab/language>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/language>  ?b	0,012313105	0,666666667	0,933333333	14	21	15	?a
?a  <http://bias.org/vocab/language>  ?h  ?b  <http://bias.org/vocab/officialLanguage>  ?h   => ?a  <http://bias.org/vocab/country>  ?b	0,055664062	0,010809786	0,463414634	57	5273	123	?a
?a  <http://bias.org/vocab/cinematography>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/editing>  ?b	0,018348624	0,666666667	1	2	3	2	?a
?a  <http://bias.org/vocab/director>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/editing>  ?b	0,055045872	0,06741573	0,461538462	6	89	13	?a
?a  <http://bias.org/vocab/director>  ?b  ?a  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/editing>  ?b	0,027522936	0,054545455	0,6	3	55	5	?a
?g  <http://bias.org/vocab/language>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/language>  ?b	0,011433597	0,764705882	0,928571429	13	17	14	?a
?g  <http://bias.org/vocab/language>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?g   => ?a  <http://bias.org/vocab/language>  ?b	0,012313105	0,777777778	0,933333333	14	18	15	?a
?a  <http://bias.org/vocab/director>  ?b  ?a  <http://bias.org/vocab/starring>  ?b   => ?a  <http://bias.org/vocab/editing>  ?b	0,018348624	0,111111111	1	2	18	2	?a
?g  <http://bias.org/vocab/deathPlace>  ?a  ?g  <http://bias.org/vocab/deathPlace>  ?b   => ?a  <http://bias.org/vocab/country>  ?b	0,01171875	0,040955631	0,413793103	12	293	29	?a
?a  <http://bias.org/vocab/cinematography>  ?b  ?a  <http://bias.org/vocab/director>  ?b   => ?a  <http://bias.org/vocab/editing>  ?b	0,018348624	0,5	1	2	4	2	?a
?g  <http://bias.org/vocab/neighboringMunicipality>  ?a  ?g  <http://bias.org/vocab/type>  ?b   => ?a  <http://bias.org/vocab/type>  ?b	0,197368421	0,84	1	105	125	105	?a
?a  <http://bias.org/vocab/country>  ?h  ?h  <http://bias.org/vocab/language>  ?b   => ?a  <http://bias.org/vocab/language>  ?b	0,050131926	0,143939394	0,95	57	396	60	?a
?h  <http://bias.org/vocab/subsequentWork>  ?a  ?b  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,023853211	0,288888889	0,8125	13	45	16	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?b  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,170731707	0,777777778	7	41	9	?a
?b  <http://bias.org/vocab/previousWork>  ?a  ?b  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	1	1	7	7	7	?a
?b  <http://bias.org/vocab/musicalBand>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,014678899	0,023054755	0,275862069	8	347	29	?a
?b  <http://bias.org/vocab/musicalBand>  ?h  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,022082019	0,212121212	7	317	33	?a
?b  <http://bias.org/vocab/musicalArtist>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,014678899	0,023054755	0,275862069	8	347	29	?a
?a  <http://bias.org/vocab/musicalArtist>  ?h  ?b  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,047706422	0,028792913	0,282608696	26	903	92	?a
?a  <http://bias.org/vocab/musicalBand>  ?h  ?b  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,047706422	0,028792913	0,282608696	26	903	92	?a
?b  <http://bias.org/vocab/musicalArtist>  ?h  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,022082019	0,212121212	7	317	33	?a
?a  <http://bias.org/vocab/musicalArtist>  ?h  ?b  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,047706422	0,028792913	0,282608696	26	903	92	?a
?a  <http://bias.org/vocab/author>  ?h  ?b  <http://bias.org/vocab/author>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,061403509	0,318181818	7	114	22	?a
?g  <http://bias.org/vocab/format>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/format>  ?b	0,025688073	0,56	0,933333333	14	25	15	?a
?a  <http://bias.org/vocab/writer>  ?h  ?b  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,031192661	0,00828864	0,126865672	17	2051	134	?a
?a  <http://bias.org/vocab/language>  ?h  ?b  <http://bias.org/vocab/officialLanguage>  ?h   => ?a  <http://bias.org/vocab/location>  ?b	0,021645022	0,001896454	0,12195122	10	5273	82	?a
?a  <http://bias.org/vocab/album>  ?h  ?b  <http://bias.org/vocab/album>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,014678899	0,030651341	0,275862069	8	261	29	?a
?b  <http://bias.org/vocab/previousWork>  ?h  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,170731707	0,170731707	7	41	41	?a
?g  <http://bias.org/vocab/birthPlace>  ?a  ?g  <http://bias.org/vocab/birthPlace>  ?b   => ?a  <http://bias.org/vocab/country>  ?b	0,02734375	0,030871003	0,333333333	28	907	84	?a
?h  <http://bias.org/vocab/previousWork>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,162790698	0,875	7	43	8	?a
?h  <http://bias.org/vocab/subsequentWork>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,025688073	0,311111111	0,311111111	14	45	45	?a
?h  <http://bias.org/vocab/previousWork>  ?a  ?b  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,162790698	0,194444444	7	43	36	?a
?h  <http://bias.org/vocab/division>  ?b  ?a  <http://bias.org/vocab/genus>  ?h   => ?a  <http://bias.org/vocab/division>  ?b	0,035447761	1	1	19	19	19	?a
?a  <http://bias.org/vocab/binomial>  ?h  ?h  <http://bias.org/vocab/division>  ?b   => ?a  <http://bias.org/vocab/division>  ?b	0,035447761	1	1	19	19	19	?a
?a  <http://bias.org/vocab/musicalArtist>  ?h  ?b  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,011009174	0,018927445	0,133333333	6	317	45	?a
?g  <http://bias.org/vocab/previousWork>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,170731707	0,777777778	7	41	9	?a
?g  <http://bias.org/vocab/binomial>  ?a  ?g  <http://bias.org/vocab/division>  ?b   => ?a  <http://bias.org/vocab/division>  ?b	0,035447761	1	1	19	19	19	?a
?g  <http://bias.org/vocab/division>  ?b  ?g  <http://bias.org/vocab/genus>  ?a   => ?a  <http://bias.org/vocab/division>  ?b	0,013059701	1	1	7	7	7	?a
?b  <http://bias.org/vocab/previousWork>  ?a  ?a  <http://bias.org/vocab/previousWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,012844037	0,777777778	1	7	9	7	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/subsequentWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,016513761	0,018367347	0,25	9	490	36	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?b  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,016513761	0,016605166	0,219512195	9	542	41	?a
?a  <http://bias.org/vocab/musicalBand>  ?h  ?b  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,011009174	0,018927445	0,133333333	6	317	45	?a
?h  <http://bias.org/vocab/class>  ?b  ?a  <http://bias.org/vocab/genus>  ?h   => ?a  <http://bias.org/vocab/class>  ?b	0,011566772	1	1	11	11	11	?a
?g  <http://bias.org/vocab/division>  ?b  ?g  <http://bias.org/vocab/family>  ?a   => ?a  <http://bias.org/vocab/division>  ?b	0,03358209	0,947368421	1	18	19	18	?a
?g  <http://bias.org/vocab/class>  ?b  ?g  <http://bias.org/vocab/order>  ?a   => ?a  <http://bias.org/vocab/class>  ?b	0,010515247	0,714285714	1	10	14	10	?a
?g  <http://bias.org/vocab/subsequentWork>  ?a  ?g  <http://bias.org/vocab/subsequentWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,023853211	0,024029575	0,295454545	13	541	44	?a
?h  <http://bias.org/vocab/industry>  ?b  ?a  <http://bias.org/vocab/subsidiary>  ?h   => ?a  <http://bias.org/vocab/industry>  ?b	0,01754386	0,666666667	1	2	3	2	?a
?h  <http://bias.org/vocab/division>  ?b  ?a  <http://bias.org/vocab/family>  ?h   => ?a  <http://bias.org/vocab/division>  ?b	0,235074627	1	1	126	126	126	?a
?g  <http://bias.org/vocab/industry>  ?b  ?g  <http://bias.org/vocab/subsidiary>  ?a   => ?a  <http://bias.org/vocab/industry>  ?b	0,01754386	0,4	1	2	5	2	?a
?h  <http://bias.org/vocab/guest>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/guest>  ?b	0,016216216	0,272727273	0,5	3	11	6	?a
?g  <http://bias.org/vocab/guest>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?g   => ?a  <http://bias.org/vocab/guest>  ?b	0,016216216	0,6	1	3	5	3	?a
?g  <http://bias.org/vocab/class>  ?b  ?g  <http://bias.org/vocab/family>  ?a   => ?a  <http://bias.org/vocab/class>  ?b	0,057833859	0,93220339	0,982142857	55	59	56	?a
?g  <http://bias.org/vocab/guest>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/guest>  ?b	0,016216216	0,6	1	3	5	3	?a
?g  <http://bias.org/vocab/guest>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/guest>  ?b	0,016216216	0,272727273	0,5	3	11	6	?a
?h  <http://bias.org/vocab/neighboringMunicipality>  ?b  ?a  <http://bias.org/vocab/neighboringMunicipality>  ?h   => ?a  <http://bias.org/vocab/neighboringMunicipality>  ?b	0,19138756	0,136986301	0,136986301	40	292	292	?a
?b  <http://bias.org/vocab/musicalArtist>  ?h  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,047706422	0,028792913	0,282608696	26	903	92	?a
?a  <http://bias.org/vocab/citizenship>  ?b  ?a  <http://bias.org/vocab/nationality>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,044715447	0,47826087	1	11	23	11	?a
?a  <http://bias.org/vocab/citizenship>  ?b  ?a  <http://bias.org/vocab/stateOfOrigin>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,044715447	0,647058824	1	11	17	11	?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/subsequentWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,016513761	0,219512195	0,243243243	9	41	37	?a
?a  <http://bias.org/vocab/birthPlace>  ?b  ?a  <http://bias.org/vocab/stateOfOrigin>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,048780488	0,3	0,923076923	12	40	13	?a
?g  <http://bias.org/vocab/division>  ?b  ?a  <http://bias.org/vocab/order>  ?g   => ?a  <http://bias.org/vocab/division>  ?b	0,03358209	0,947368421	1	18	19	18	?a
?b  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,014678899	0,016326531	0,222222222	8	490	36	?a
?a  <http://bias.org/vocab/residence>  ?h  ?h  <http://bias.org/vocab/state>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,012195122	0,6	0,6	3	5	5	?a
?a  <http://bias.org/vocab/artist>  ?h  ?b  <http://bias.org/vocab/artist>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b	0,018348624	0,016207455	0,23255814	10	617	43	?a
?h  <http://bias.org/vocab/class>  ?b  ?a  <http://bias.org/vocab/order>  ?h   => ?a  <http://bias.org/vocab/class>  ?b	0,038906414	0,822222222	1	37	45	37	?a
?a  <http://bias.org/vocab/birthPlace>  ?b  ?a  <http://bias.org/vocab/nationality>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,073170732	0,214285714	0,947368421	18	84	19	?a
?a  <http://bias.org/vocab/almaMater>  ?h  ?h  <http://bias.org/vocab/city>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,012195122	0,068181818	0,75	3	44	4	?a
?h  <http://bias.org/vocab/class>  ?b  ?a  <http://bias.org/vocab/family>  ?h   => ?a  <http://bias.org/vocab/class>  ?b	0,153522608	1	1	146	146	146	?a
?a  <http://bias.org/vocab/bandMember>  ?b  ?b  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	1	1	10	10	10	?b
?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,047337278	0,170212766	0,8	8	47	10	?b
?a  <http://bias.org/vocab/birthPlace>  ?b  ?a  <http://bias.org/vocab/deathPlace>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,073170732	0,062283737	0,9	18	289	20	?a
?a  <http://bias.org/vocab/almaMater>  ?h  ?h  <http://bias.org/vocab/state>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,036585366	0,257142857	0,818181818	9	35	11	?a
?a  <http://bias.org/vocab/deathPlace>  ?b  ?a  <http://bias.org/vocab/nationality>  ?b   => ?a  <http://bias.org/vocab/residence>  ?b	0,024390244	0,171428571	1	6	35	6	?a
?b  <http://bias.org/vocab/bandMember>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,714285714	1	10	14	10	?b
?h  <http://bias.org/vocab/bandMember>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,714285714	0,769230769	10	14	13	?b
?h  <http://bias.org/vocab/formerBandMember>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,284023669	0,872727273	0,905660377	48	55	53	?b
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,040983607	0,25	5	122	20	?b
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,040983607	0,25	5	122	20	?b
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,076923077	0,024074074	0,325	13	540	40	?b
?a  <http://bias.org/vocab/bandMember>  ?h  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,161290323	1	10	62	10	?b
?b  <http://bias.org/vocab/bandMember>  ?a  ?a  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,172413793	0,909090909	10	58	11	?b
?a  <http://bias.org/vocab/formerBandMember>  ?h  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,289940828	0,278409091	0,960784314	49	176	51	?b
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/associatedBand>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,076923077	0,024074074	0,325	13	540	40	?b
?b  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,076923077	0,024074074	0,325	13	540	40	?b
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,017751479	0,020408163	0,2	3	147	15	?b
?b  <http://bias.org/vocab/bandMember>  ?h  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,065088757	0,177419355	1	11	62	11	?b
?h  <http://bias.org/vocab/formerBandMember>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,319526627	0,981818182	0,981818182	54	55	55	?b
?h  <http://bias.org/vocab/bandMember>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,065088757	0,785714286	1	11	14	11	?b
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,035502959	0,011111111	0,315789474	6	540	19	?b
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,035502959	0,011111111	0,315789474	6	540	19	?b
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,035502959	0,011111111	0,315789474	6	540	19	?b
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,041420118	0,057377049	0,7	7	122	10	?b
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,041420118	0,057377049	0,7	7	122	10	?b
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/bandMember>  ?g   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,017751479	0,027777778	0,6	3	108	5	?b
?g  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/bandMember>  ?g   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,017751479	0,027777778	0,6	3	108	5	?b
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,017751479	0,020408163	0,2	3	147	15	?b
?a  <http://bias.org/vocab/bandMember>  ?g  ?g  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,106508876	1	1	18	18	18	?b
?g  <http://bias.org/vocab/bandMember>  ?a  ?g  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,106508876	0,43902439	0,43902439	18	41	41	?b
?g  <http://bias.org/vocab/artist>  ?a  ?g  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,01183432	0,017391304	0,333333333	2	115	6	?b
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,128205128	0,128205128	5	39	39	?b
?g  <http://bias.org/vocab/formerBandMember>  ?a  ?g  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,319526627	0,242152466	0,242152466	54	223	223	?b
?h  <http://bias.org/vocab/bandMember>  ?b  ?a  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,071005917	0,184615385	0,857142857	12	65	14	?b
?a  <http://bias.org/vocab/bandMember>  ?h  ?b  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,040983607	0,909090909	10	244	11	?b
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,01183432	0,066666667	0,333333333	2	30	6	?b
?g  <http://bias.org/vocab/bandMember>  ?b  ?g  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,243902439	0,416666667	10	41	24	?b
?g  <http://bias.org/vocab/bandMember>  ?a  ?g  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,071005917	0,06779661	0,413793103	12	177	29	?b
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,106508876	0,015611448	0,321428571	18	1153	56	?b
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,076923077	0,024074074	0,325	13	540	40	?b
?g  <http://bias.org/vocab/associatedBand>  ?b  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,106508876	0,015611448	0,321428571	18	1153	56	?b
?g  <http://bias.org/vocab/musicalArtist>  ?b  ?g  <http://bias.org/vocab/musicalBand>  ?a   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,023255814	0,714285714	5	215	7	?b
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/associatedBand>  ?h   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,035502959	0,011111111	0,315789474	6	540	19	?b
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,128205128	0,128205128	5	39	39	?b
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,01183432	0,066666667	0,333333333	2	30	6	?b
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,106508876	0,015611448	0,321428571	18	1153	56	?b
?g  <http://bias.org/vocab/musicalArtist>  ?a  ?g  <http://bias.org/vocab/musicalArtist>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,023255814	0,714285714	5	215	7	?b
?g  <http://bias.org/vocab/artist>  ?a  ?g  <http://bias.org/vocab/artist>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,021551724	0,5	5	232	10	?b
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?b  <http://bias.org/vocab/bandMember>  ?g   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,017751479	0,027777778	0,5	3	108	6	?b
?h  <http://bias.org/vocab/instrument>  ?b  ?a  <http://bias.org/vocab/stylisticOrigin>  ?h   => ?a  <http://bias.org/vocab/instrument>  ?b	0,013071895	0,428571429	0,545454545	6	14	11	?a
?b  <http://bias.org/vocab/bandMember>  ?g  ?g  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,555555556	0,833333333	10	18	12	?b
?g  <http://bias.org/vocab/bandMember>  ?a  ?b  <http://bias.org/vocab/bandMember>  ?g   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,059171598	0,153846154	0,714285714	10	65	14	?b
?g  <http://bias.org/vocab/musicalArtist>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,01183432	0,018867925	0,5	2	106	4	?b
?g  <http://bias.org/vocab/musicalBand>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,01183432	0,018867925	0,5	2	106	4	?b
?a  <http://bias.org/vocab/genre>  ?h  ?b  <http://bias.org/vocab/musicSubgenre>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b	0,046979866	0,68852459	0,68852459	168	244	244	?a
?g  <http://bias.org/vocab/musicalBand>  ?a  ?g  <http://bias.org/vocab/musicalBand>  ?b   => ?a  <http://bias.org/vocab/formerBandMember>  ?b	0,029585799	0,023255814	0,714285714	5	215	7	?b
