relation,option,tailEntities,tailEntitiesForOption,optionRepresented
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02bqy,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0gd92,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02465,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0g824,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02x_h0,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05_z42,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/012x4t,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01gg59,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06k02,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03hxsv,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0dw4g,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0d68qy,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01qszl,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0grwj,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01bczm,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01wp8w7,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0c9d9,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01l1rw,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03f0fnk,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0127m7,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/08jgk1,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/015lhm,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04zwjd,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01tp5bj,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04f0xq,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vtj38,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01w9wwg,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/027l0b,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/09qr6,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02yxjs,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01jssp,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0ply0,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/024dgj,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/023slg,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01n073,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02lvtb,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/059dn,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01j7z7,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03yf3z,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vsl3_,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/018ygt,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03y3bp7,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0gl5_,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0mzww,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03f5spx,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vwbts,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/020vx9,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01wn718,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05f4vxd,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vrz41,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/018gm9,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03nsm5x,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05szp,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07t31,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07t65,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0154fs,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03f0r5w,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04cr6qv,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/026db_,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0bdxs5,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03qdm,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01qq_lp,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vt5c_,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0trv,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05qhnq,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02qwg,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0161c2,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07r1_,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/017vkx,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02bm1v,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vsy95,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02_l39,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0137g1,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07vhb,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0b3wk,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0mzvm,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/078bz,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/062zm5h,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/013w2r,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01cx_,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0gztl,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04vr_f,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/016t00,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0l12d,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0m_v0,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01wlt3k,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07s3vqk,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01bk1y,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0828jw,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01gf5h,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02sqkh,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vvyfh,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02ph9tm,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01ww_vs,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0dpqk,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01shhf,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/017mbb,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01wqmm8,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0pyg6,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vw37m,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02lhm2,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0mgkg,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vw20h,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02_hj4,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/017v_,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01tc9r,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0kzy0,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fvxz,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07tg4,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/030cx,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/033wx9,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0cf_n,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05zy3sc,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0136p1,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/016h4r,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0259r0,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0pz91,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04954,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04_jsg,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03clwtw,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vsy3q,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01309x,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03f0vvr,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/019fh,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/015cqh,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0nlh7,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02qdrjx,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0947l,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0bdlj,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05m_8,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0478__m,2,2,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01hlwv,2,2,1.0
