Rule,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?a  <http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office>  ?b   => ?a  <http://bias.org/vocab/people/person/nationality>  ?b,0.010594467,0.446280992,0.519230769,54,121,104,?a
?b  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?a   => ?a  <http://bias.org/vocab/film/film/written_by>  ?b,0.476306197,0.060465834,0.169330454,392,6483,2315,?a
?b  <http://bias.org/vocab/film/director/film>  ?a   => ?a  <http://bias.org/vocab/film/film/written_by>  ?b,0.363304982,0.337471783,0.601609658,299,886,497,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?b   => ?a  <http://bias.org/vocab/film/film/written_by>  ?b,0.286755772,0.077631579,0.211659193,236,3040,1115,?a
?a  <http://bias.org/vocab/film/film/produced_by>  ?b   => ?a  <http://bias.org/vocab/film/film/written_by>  ?b,0.238153098,0.140100071,0.301538462,196,1399,650,?a
?a  <http://bias.org/vocab/film/film/edited_by>  ?b   => ?a  <http://bias.org/vocab/film/film/written_by>  ?b,0.036452005,0.15,0.322580645,30,200,93,?a
?a  <http://bias.org/vocab/film/film/executive_produced_by>  ?b   => ?a  <http://bias.org/vocab/film/film/written_by>  ?b,0.059538275,0.061021171,0.148036254,49,803,331,?a
?a  <http://bias.org/vocab/film/film/story_by>  ?b   => ?a  <http://bias.org/vocab/film/film/written_by>  ?b,0.098420413,0.184510251,0.387559809,81,439,209,?a
?b  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/state_province_region>  ?b,0.46,0.063078505,0.306411324,368,5834,1201,?a
?b  <http://bias.org/vocab/user/jg/default_domain/olympic_games/sports>  ?a   => ?a  <http://bias.org/vocab/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics>  ?b,0.556675063,0.368948247,0.371428571,221,599,595,?a
?b  <http://bias.org/vocab/olympics/olympic_games/sports>  ?a   => ?a  <http://bias.org/vocab/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics>  ?b,0.672544081,0.389781022,0.390922401,267,685,683,?a
?a  <http://bias.org/vocab/media_common/netflix_genre/titles>  ?b   => ?a  <http://bias.org/vocab/tv/tv_network/programs./tv/tv_network_duration/program>  ?b,0.083798883,0.010341262,0.120481928,30,2901,249,?b
?b  <http://bias.org/vocab/organization/organization_founder/organizations_founded>  ?a   => ?a  <http://bias.org/vocab/government/political_party/politicians_in_this_party./government/political_party_tenure/politician>  ?b,0.03125,0.025477707,0.102564103,4,157,39,?b
?b  <http://bias.org/vocab/olympics/olympic_games/participating_countries>  ?a   => ?a  <http://bias.org/vocab/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics>  ?b,0.227771011,0.348880597,0.352830189,187,536,530,?a
?a  <http://bias.org/vocab/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics>  ?b   => ?a  <http://bias.org/vocab/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics>  ?b,0.565164434,0.365642238,0.368546465,464,1269,1259,?a
?b  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?a   => ?a  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?b,0.818729717,0.818729717,0.833018868,1766,2157,2120,?a
?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.168012924,0.737588652,1,104,141,104,?a
?a  <http://bias.org/vocab/base/biblioness/bibs_location/state>  ?b   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.042003231,0.082802548,1,26,314,26,?a
?b  <http://bias.org/vocab/base/aareas/schema/administrative_area/capital>  ?a   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.035541195,0.160583942,0.956521739,22,137,23,?a
?b  <http://bias.org/vocab/location/country/capital>  ?a   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.032310178,0.125,0.5,20,160,40,?a
?a  <http://bias.org/vocab/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division>  ?b   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.037156704,0.077702703,0.851851852,23,296,27,?a
?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.142164782,0.140127389,0.661654135,88,628,133,?a
?b  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.576736672,0.061193007,0.355223881,357,5834,1005,?a
?a  <http://bias.org/vocab/location/administrative_division/country>  ?b   => ?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b,0.277867528,0.439897698,0.731914894,172,391,235,?a
?a  <http://bias.org/vocab/education/university/local_tuition./measurement_unit/dated_money_value/currency>  ?b   => ?a  <http://bias.org/vocab/education/university/international_tuition./measurement_unit/dated_money_value/currency>  ?b,0.352941176,0.11634349,1,42,361,42,?a
?a  <http://bias.org/vocab/education/university/domestic_tuition./measurement_unit/dated_money_value/currency>  ?b   => ?a  <http://bias.org/vocab/education/university/international_tuition./measurement_unit/dated_money_value/currency>  ?b,0.714285714,0.176715177,1,85,481,85,?a
?a  <http://bias.org/vocab/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency>  ?b   => ?a  <http://bias.org/vocab/education/university/international_tuition./measurement_unit/dated_money_value/currency>  ?b,0.537815126,0.139130435,0.96969697,64,460,66,?a
?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b   => ?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b,0.737588652,0.168012924,1,104,619,104,?a
?b  <http://bias.org/vocab/location/country/capital>  ?a   => ?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b,0.042553191,0.0375,0.4,6,160,15,?a
?b  <http://bias.org/vocab/location/country/second_level_divisions>  ?a   => ?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b,0.014184397,0.003696858,0.125,2,541,16,?a
?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b   => ?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b,0.453900709,0.101910828,0.96969697,64,628,66,?a
?a  <http://bias.org/vocab/location/administrative_division/country>  ?b   => ?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b,0.65248227,0.235294118,0.901960784,92,391,102,?a
?b  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b,0.879432624,0.021254714,0.58490566,124,5834,212,?a
?a  <http://bias.org/vocab/organization/organization/place_founded>  ?b   => ?a  <http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/citytown>  ?b,0.045215563,0.323308271,0.425742574,43,133,101,?a
?b  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/citytown>  ?b,0.362776025,0.059136099,0.304501324,345,5834,1133,?a
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?b   => ?a  <http://bias.org/vocab/time/event/locations>  ?b,0.018648019,0.025316456,0.177777778,8,316,45,?b
?b  <http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team>  ?a   => ?a  <http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position>  ?b,0.820652174,0.042523233,0.834254144,151,3551,181,?a
?a  <http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/team>  ?b   => ?a  <http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team>  ?b,0.65915493,0.847826087,0.881355932,468,552,531,?b
?b  <http://bias.org/vocab/location/country/official_language>  ?a   => ?a  <http://bias.org/vocab/language/human_language/countries_spoken_in>  ?b,0.361477573,0.552419355,0.756906077,137,248,181,?b
?b  <http://bias.org/vocab/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program>  ?a   => ?a  <http://bias.org/vocab/tv/tv_program/program_creator>  ?b,0.33557047,0.174825175,0.267379679,50,286,187,?a
?b  <http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/program>  ?a   => ?a  <http://bias.org/vocab/tv/tv_program/program_creator>  ?b,0.67114094,0.235294118,0.352112676,100,425,284,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?b   => ?a  <http://bias.org/vocab/tv/tv_program/program_creator>  ?b,0.322147651,0.015789474,0.101479915,48,3040,473,?a
?a  <http://bias.org/vocab/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium>  ?b,0.177325581,0.034877073,0.29468599,61,1749,207,?a
?b  <http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant>  ?a   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.077803204,0.222222222,0.419753086,34,153,81,?a
?b  <http://bias.org/vocab/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity>  ?a   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.086956522,0.161016949,0.324786325,38,236,117,?a
?b  <http://bias.org/vocab/base/popstra/celebrity/dated./base/popstra/dated/participant>  ?a   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.247139588,0.075418994,0.204545455,108,1432,528,?a
?b  <http://bias.org/vocab/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant>  ?a   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.034324943,0.033112583,0.1171875,15,453,128,?a
?a  <http://bias.org/vocab/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity>  ?b   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.086956522,0.161016949,0.333333333,38,236,114,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant>  ?b   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.082379863,0.235294118,0.444444444,36,153,81,?a
?b  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?a   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.805491991,0.805491991,0.946236559,352,437,372,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant>  ?b   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.034324943,0.033112583,0.112781955,15,453,133,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/dated./base/popstra/dated/participant>  ?b   => ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?b,0.247139588,0.075418994,0.205714286,108,1432,525,?a
?a  <http://bias.org/vocab/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency>  ?b   => ?a  <http://bias.org/vocab/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency>  ?b,0.493562232,0.771812081,1,115,149,115,?a
?a  <http://bias.org/vocab/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency>  ?b   => ?a  <http://bias.org/vocab/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency>  ?b,0.545064378,0.79375,1,127,160,127,?a
?a  <http://bias.org/vocab/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency>  ?b   => ?a  <http://bias.org/vocab/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency>  ?b,0.587982833,0.706185567,0.985611511,137,194,139,?a
?b  <http://bias.org/vocab/location/country/second_level_divisions>  ?a   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b,0.062101911,0.072088725,0.661016949,39,541,59,?a
?a  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b,0.101910828,0.453900709,0.96969697,64,141,66,?a
?b  <http://bias.org/vocab/location/country/capital>  ?a   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b,0.090764331,0.35625,0.558823529,57,160,102,?a
?a  <http://bias.org/vocab/location/administrative_division/country>  ?b   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b,0.205414013,0.329923274,0.883561644,129,391,146,?a
?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b,0.140127389,0.142164782,0.661654135,88,619,133,?a
?b  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b,0.751592357,0.080905039,0.401019541,472,5834,1177,?a
?b  <http://bias.org/vocab/base/aareas/schema/administrative_area/capital>  ?a   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/state>  ?b,0.130573248,0.299270073,1,41,137,41,?a
?a  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/state>  ?b,0.082802548,0.042003231,1,26,619,26,?a
?a  <http://bias.org/vocab/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division>  ?b   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/state>  ?b,0.124203822,0.131756757,0.333333333,39,296,117,?a
?b  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/biblioness/bibs_location/state>  ?b,0.824840764,0.044394926,0.372126437,259,5834,696,?a
?a  <http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/country>  ?b   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.041062802,0.084577114,0.772727273,17,201,22,?a
?b  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.038647343,0.002742544,0.275862069,16,5834,58,?a
?a  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.162921348,0.010849233,0.130044843,29,2673,223,?a
?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?a   => ?a  <http://bias.org/vocab/film/film_set_designer/film_sets_designed>  ?b,0.224806202,0.009539474,0.147959184,29,3040,196,?b
?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?b   => ?a  <http://bias.org/vocab/film/film_set_designer/film_sets_designed>  ?b,0.472868217,0.009409224,0.13377193,61,6483,456,?b
