Rule,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?b  <http://bias.org/vocab/previousWork>  ?a  ?b  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,1,1,6,6,6,?a
?g  <http://bias.org/vocab/subsequentWork>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/musicalArtist>  ?b,0.018939394,0.15625,0.714285714,5,32,7,?a
?b  <http://bias.org/vocab/previousWork>  ?a  ?a  <http://bias.org/vocab/previousWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.857142857,1,6,7,6,?a
?g  <http://bias.org/vocab/country>  ?b  ?g  <http://bias.org/vocab/isPartOf>  ?a   => ?a  <http://bias.org/vocab/country>  ?b,0.02134647,0.52,1,13,25,13,?a
?h  <http://bias.org/vocab/country>  ?b  ?a  <http://bias.org/vocab/isPartOf>  ?h   => ?a  <http://bias.org/vocab/country>  ?b,0.041050903,0.833333333,1,25,30,25,?a
?h  <http://bias.org/vocab/subsequentWork>  ?a  ?b  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.027160494,0.289473684,0.785714286,11,38,14,?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?b  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.222222222,0.75,6,27,8,?a
?a  <http://bias.org/vocab/musicalArtist>  ?h  ?b  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.012345679,0.023041475,0.161290323,5,217,31,?a
?h  <http://bias.org/vocab/birthPlace>  ?b  ?a  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/country>  ?b,0.02955665,0.146341463,0.947368421,18,123,19,?a
?a  <http://bias.org/vocab/musicalArtist>  ?h  ?b  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.037037037,0.024154589,0.272727273,15,621,55,?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?g   => ?a  <http://bias.org/vocab/musicalArtist>  ?b,0.026515152,0.109375,0.114754098,7,64,61,?a
?b  <http://bias.org/vocab/musicalArtist>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.012345679,0.019083969,0.333333333,5,262,15,?a
?b  <http://bias.org/vocab/musicalArtist>  ?h  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.032098765,0.021630616,0.26,13,601,50,?a
?g  <http://bias.org/vocab/formerBandMember>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?g   => ?a  <http://bias.org/vocab/musicalArtist>  ?b,0.022727273,0.2,0.2,6,30,30,?a
?g  <http://bias.org/vocab/musicalBand>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/musicalArtist>  ?b,0.071969697,0.95,1,19,20,19,?a
?b  <http://bias.org/vocab/producer>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.008683068,0.109090909,6,691,55,?a
?a  <http://bias.org/vocab/writer>  ?h  ?b  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.02962963,0.00804829,0.131868132,12,1491,91,?a
?a  <http://bias.org/vocab/producer>  ?h  ?b  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.049382716,0.006112469,0.10989011,20,3272,182,?a
?b  <http://bias.org/vocab/musicalBand>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.012345679,0.019685039,0.333333333,5,254,15,?a
?a  <http://bias.org/vocab/musicalArtist>  ?h  ?b  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.041975309,0.02828619,0.293103448,17,601,58,?a
?a  <http://bias.org/vocab/album>  ?h  ?b  <http://bias.org/vocab/album>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.032085561,0.315789474,6,187,19,?a
?h  <http://bias.org/vocab/previousWork>  ?a  ?b  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.222222222,0.272727273,6,27,22,?a
?b  <http://bias.org/vocab/previousWork>  ?h  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.222222222,0.222222222,6,27,27,?a
?g  <http://bias.org/vocab/previousWork>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.171428571,0.75,6,35,8,?a
?b  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.017283951,0.021538462,0.24137931,7,325,29,?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?b  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.019753086,0.019704433,0.228571429,8,406,35,?a
?a  <http://bias.org/vocab/language>  ?h  ?b  <http://bias.org/vocab/officialLanguage>  ?h   => ?a  <http://bias.org/vocab/country>  ?b,0.070607553,0.012041445,0.551282051,43,3571,78,?a
?g  <http://bias.org/vocab/subsequentWork>  ?a  ?g  <http://bias.org/vocab/subsequentWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.027160494,0.027227723,0.297297297,11,404,37,?a
?h  <http://bias.org/vocab/subsequentWork>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.02962963,0.315789474,0.315789474,12,38,38,?a
?a  <http://bias.org/vocab/previousWork>  ?g  ?g  <http://bias.org/vocab/subsequentWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.019753086,0.024615385,0.266666667,8,325,30,?a
?h  <http://bias.org/vocab/capital>  ?b  ?a  <http://bias.org/vocab/hometown>  ?h   => ?a  <http://bias.org/vocab/hometown>  ?b,0.010335917,0.285714286,0.285714286,4,14,14,?a
?h  <http://bias.org/vocab/previousWork>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.014814815,0.222222222,1,6,27,6,?a
?a  <http://bias.org/vocab/musicalBand>  ?h  ?b  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.037037037,0.024311183,0.277777778,15,617,54,?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.036175711,0.215384615,0.736842105,14,65,19,?a
?a  <http://bias.org/vocab/formerBandMember>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.010335917,0.444444444,0.8,4,9,5,?a
?a  <http://bias.org/vocab/bandMember>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.025839793,0.666666667,0.909090909,10,15,11,?a
?h  <http://bias.org/vocab/battle>  ?b  ?a  <http://bias.org/vocab/commandStructure>  ?h   => ?a  <http://bias.org/vocab/battle>  ?b,0.013100437,0.666666667,0.666666667,6,9,9,?a
?b  <http://bias.org/vocab/primeMinister>  ?a  ?b  <http://bias.org/vocab/successor>  ?a   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.018072289,0.6,1,3,5,3,?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.031007752,0.210526316,0.8,12,57,15,?a
?g  <http://bias.org/vocab/birthPlace>  ?a  ?g  <http://bias.org/vocab/birthPlace>  ?b   => ?a  <http://bias.org/vocab/country>  ?b,0.031198686,0.027818448,0.351851852,19,683,54,?a
?a  <http://bias.org/vocab/artist>  ?h  ?b  <http://bias.org/vocab/artist>  ?h   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.012345679,0.012468828,0.227272727,5,401,22,?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/subsequentWork>  ?b   => ?a  <http://bias.org/vocab/subsequentWork>  ?b,0.019753086,0.228571429,0.258064516,8,35,31,?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.036175711,0.229508197,0.777777778,14,61,18,?a
?g  <http://bias.org/vocab/bandMember>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.025839793,0.454545455,0.909090909,10,22,11,?a
?g  <http://bias.org/vocab/formerBandMember>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.010335917,0.166666667,0.8,4,24,5,?a
?a  <http://bias.org/vocab/president>  ?b  ?b  <http://bias.org/vocab/successor>  ?a   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.012048193,0.666666667,1,2,3,2,?a
?g  <http://bias.org/vocab/neighboringMunicipality>  ?a  ?g  <http://bias.org/vocab/type>  ?b   => ?a  <http://bias.org/vocab/type>  ?b,0.137019231,0.721518987,1,57,79,57,?a
?a  <http://bias.org/vocab/neighboringMunicipality>  ?h  ?h  <http://bias.org/vocab/type>  ?b   => ?a  <http://bias.org/vocab/type>  ?b,0.134615385,0.756756757,1,56,74,56,?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b,0.031007752,0.193548387,0.75,12,62,16,?a
?b  <http://bias.org/vocab/predecessor>  ?a  ?b  <http://bias.org/vocab/successor>  ?a   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.018072289,0.375,1,3,8,3,?a
?h  <http://bias.org/vocab/country>  ?b  ?a  <http://bias.org/vocab/hometown>  ?h   => ?a  <http://bias.org/vocab/hometown>  ?b,0.010335917,0.571428571,0.571428571,4,7,7,?a
?a  <http://bias.org/vocab/ground>  ?h  ?b  <http://bias.org/vocab/ground>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.018072289,0.015463918,0.214285714,3,194,14,?a
?a  <http://bias.org/vocab/ground>  ?h  ?b  <http://bias.org/vocab/homeStadium>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.018072289,0.046153846,0.214285714,3,65,14,?a
?g  <http://bias.org/vocab/predecessor>  ?a  ?b  <http://bias.org/vocab/predecessor>  ?g   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.036144578,0.24,0.545454545,6,25,11,?a
?a  <http://bias.org/vocab/homeStadium>  ?h  ?b  <http://bias.org/vocab/homeStadium>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.012048193,0.030769231,0.181818182,2,65,11,?a
?g  <http://bias.org/vocab/predecessor>  ?a  ?g  <http://bias.org/vocab/predecessor>  ?b   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.036144578,0.036144578,0.230769231,6,166,26,?a
?h  <http://bias.org/vocab/predecessor>  ?b  ?a  <http://bias.org/vocab/predecessor>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.036144578,0.24,0.24,6,25,25,?a
?a  <http://bias.org/vocab/musicalArtist>  ?b  ?a  <http://bias.org/vocab/musicalBand>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b,0.050925926,0.181818182,0.75862069,44,242,58,?a
?g  <http://bias.org/vocab/album>  ?a  ?g  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b,0.013888889,0.857142857,0.923076923,12,14,13,?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?b  <http://bias.org/vocab/bandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.062049062,0.811320755,0.977272727,43,53,44,?a
?h  <http://bias.org/vocab/producer>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/producer>  ?b,0.023148148,0.555555556,1,20,36,20,?a
?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.012987013,0.082568807,0.104651163,9,109,86,?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b,0.023148148,0.540540541,1,20,37,20,?a
?g  <http://bias.org/vocab/producer>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/producer>  ?b,0.023148148,0.555555556,0.909090909,20,36,22,?a
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.011544012,0.102564103,0.470588235,8,78,17,?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.023088023,0.592592593,0.592592593,16,27,27,?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.021645022,0.555555556,0.576923077,15,27,26,?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.053391053,0.09762533,0.149797571,37,379,247,?a
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.051948052,0.099722992,0.154506438,36,361,233,?a
?b  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.051948052,0.102564103,0.142857143,36,351,252,?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?b  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.011544012,0.444444444,0.444444444,8,18,18,?a
?a  <http://bias.org/vocab/musicalArtist>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b,0.023148148,0.25,0.8,20,80,25,?a
?a  <http://bias.org/vocab/musicalBand>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b,0.023148148,0.253164557,0.8,20,79,25,?a
?b  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?a  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.194805195,0.838509317,0.971223022,135,161,139,?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.023088023,0.16,0.16,16,100,100,?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.02020202,0.128440367,0.145833333,14,109,96,?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.014430014,0.126582278,0.625,10,79,16,?a
?a  <http://bias.org/vocab/album>  ?h  ?h  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b,0.015046296,0.541666667,0.866666667,13,24,15,?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.011544012,0.129032258,0.4,8,62,20,?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.079365079,0.152354571,0.165165165,55,361,333,?a
?b  <http://bias.org/vocab/ground>  ?h  ?a  <http://bias.org/vocab/homeStadium>  ?h   => ?a  <http://bias.org/vocab/predecessor>  ?b,0.018072289,0.046153846,0.272727273,3,65,11,?a
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/associatedBand>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.054834055,0.111111111,0.158333333,38,342,240,?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.01010101,0.098591549,0.35,7,71,20,?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?g  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.014430014,0.526315789,0.714285714,10,19,14,?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.070707071,0.05997552,0.174377224,49,817,281,?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?g  <http://bias.org/vocab/bandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.012987013,0.45,0.5,9,20,18,?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/producer>  ?b,0.023148148,0.625,1,20,32,20,?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.083694084,0.153034301,0.168604651,58,379,344,?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.017316017,0.153846154,0.75,12,78,16,?a
?g  <http://bias.org/vocab/associatedBand>  ?b  ?g  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.017316017,0.6,0.75,12,20,16,?a
?g  <http://bias.org/vocab/associatedBand>  ?b  ?g  <http://bias.org/vocab/bandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.011544012,0.444444444,0.5,8,18,16,?a
?a  <http://bias.org/vocab/genre>  ?h  ?b  <http://bias.org/vocab/musicFusionGenre>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b,0.025569177,0.349282297,0.349282297,73,209,209,?a
?a  <http://bias.org/vocab/artist>  ?h  ?h  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b,0.011908932,0.472222222,0.871794872,34,72,39,?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/associatedBand>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.073593074,0.060570071,0.175862069,51,842,290,?a
?g  <http://bias.org/vocab/associatedBand>  ?b  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.070707071,0.05997552,0.171929825,49,817,285,?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b,0.012609457,0.5,0.857142857,36,72,42,?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b,0.039579685,0.497797357,0.837037037,113,227,135,?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.086580087,0.170940171,0.170940171,60,351,351,?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b,0.012259194,0.52238806,0.853658537,35,67,41,?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b,0.042031524,0.515021459,0.85106383,120,233,141,?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b,0.013309982,0.330434783,0.730769231,38,115,52,?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b,0.020665499,0.293532338,0.648351648,59,201,91,?a
?g  <http://bias.org/vocab/artist>  ?a  ?g  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b,0.010858144,0.516666667,0.939393939,31,60,33,?a
?h  <http://bias.org/vocab/starring>  ?a  ?b  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/starring>  ?b,0.028210117,0.90625,1,29,32,29,?a
?g  <http://bias.org/vocab/genre>  ?b  ?g  <http://bias.org/vocab/producer>  ?a   => ?a  <http://bias.org/vocab/genre>  ?b,0.015061296,0.341269841,0.693548387,43,126,62,?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b,0.033975482,0.407563025,0.734848485,97,238,132,?a
?g  <http://bias.org/vocab/genre>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/genre>  ?b,0.012259194,0.507246377,0.897435897,35,69,39,?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/associatedBand>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.086580087,0.175438596,0.175438596,60,342,342,?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b,0.072150072,0.05787037,0.163934426,50,864,305,?a
?g  <http://bias.org/vocab/genre>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/genre>  ?b,0.012609457,0.529411765,0.837209302,36,68,43,?a
?h  <http://bias.org/vocab/genre>  ?b  ?a  <http://bias.org/vocab/recordLabel>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b,0.012609457,0.266666667,0.631578947,36,135,57,?a
?a  <http://bias.org/vocab/birthPlace>  ?g  ?g  <http://bias.org/vocab/country>  ?b   => ?a  <http://bias.org/vocab/birthPlace>  ?b,0.01085595,0.342105263,0.342105263,26,76,76,?a
?h  <http://bias.org/vocab/starring>  ?b  ?a  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/starring>  ?b,0.031128405,1,1,32,32,32,?a
?g  <http://bias.org/vocab/starring>  ?a  ?g  <http://bias.org/vocab/starring>  ?b   => ?a  <http://bias.org/vocab/starring>  ?b,0.031128405,0.034482759,1,32,928,32,?a
?a  <http://bias.org/vocab/genre>  ?g  ?g  <http://bias.org/vocab/musicSubgenre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b,0.040630473,0.153439153,0.153439153,116,756,756,?a
?a  <http://bias.org/vocab/genre>  ?h  ?b  <http://bias.org/vocab/musicSubgenre>  ?h   => ?a  <http://bias.org/vocab/genre>  ?b,0.046584939,0.718918919,0.718918919,133,185,185,?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/genre>  ?b   => ?a  <http://bias.org/vocab/genre>  ?b,0.034325744,0.403292181,0.736842105,98,243,133,?a
